Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Estados Unidos,Included / International,Price / International,Compare At Price / International,Status
aquecedor-de-caneca,,,,,,,,,presente,,,,,14:200004890#Green Gift Set,0.0,shopify,continue,dsers-fulfillment-service,20.26,20.26,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Se1e813d1fb9d42db991848202596d1e4Q.jpg?v=1692642224,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9e8a25d49ffb4a0486036b5ad9afa231F.jpg?v=1692642224,kg,,100.92,,,,,
aquecedor-de-caneca,,,,,,,,,Branca,,,,,14:200004891#White Coaster,0.0,shopify,continue,dsers-fulfillment-service,7.62,7.62,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S49ad1e091cad4270ac90c963c1715c7fk.jpg?v=1692642224,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S49ad1e091cad4270ac90c963c1715c7fk.jpg?v=1692642224,kg,,37.96,,,,,
aquecedor-de-caneca,,,,,,,,,Verde,,,,,14:200003699#Green Coaster,0.0,shopify,continue,dsers-fulfillment-service,7.28,7.28,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3f7fb0cde2bd450a92bec675afbdd4edC.jpg?v=1692642224,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3e1f8fc90f0143ab95c6aa120dc75524e.jpg?v=1692642224,kg,,36.26,,,,,
aquecedor-de-caneca,,,,,,,,,Vermelha presente,,,,,14:10#red,0.0,shopify,continue,dsers-fulfillment-service,18.15,18.15,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa5106a09f9164ad88a76ecd7d8da7e71b.jpg?v=1692642224,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3f7fb0cde2bd450a92bec675afbdd4edC.jpg?v=1692642224,kg,,90.41,,,,,
aquecedor-de-caneca,,,,,,,,,Branca presente,,,,,14:29#White,0.0,shopify,continue,dsers-fulfillment-service,17.92,17.92,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9e8a25d49ffb4a0486036b5ad9afa231F.jpg?v=1692642224,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc6003e93af6e4d2a9b2c7ab256adcd7db.jpg?v=1692637491,kg,,89.27,,,,,
aquecedor-de-caneca,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc6003e93af6e4d2a9b2c7ab256adcd7db.jpg?v=1692637491,7,,,,,,,,,,,,,,,,,,,,,,,,
aquecedor-de-caneca,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sda2492159b0840e28c05b823b85d7c78E.jpg?v=1692637494,8,,,,,,,,,,,,,,,,,,,,,,,,
aquecedor-de-caneca,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd1e3b561289c4f89a4ca8b2729cdb6b6I.jpg?v=1692637496,9,,,,,,,,,,,,,,,,,,,,,,,,
aquecedor-de-caneca,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S2b4120f08e4344908a5f87ce04ab5738T.jpg?v=1692637498,10,,,,,,,,,,,,,,,,,,,,,,,,
aquecedor-de-caneca,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S7bf5111ecc454cf7a06ffa9cbcb46223A.jpg?v=1692637500,11,,,,,,,,,,,,,,,,,,,,,,,,
aquecedor-de-caneca,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3fed65a7647c4c3c9d9b6ee410da03a8Q.jpg?v=1692637502,12,,,,,,,,,,,,,,,,,,,,,,,,
copo-portatil-de-refrigeracao-rapida,Copo portátil de refrigeração rápida,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Copoportatilderefrigeracaorapida.png?v=1692642143"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Copoportatilderefrigeracaorapida.png?v=1692642143"">",Loja A-Design,,"","",true,Cor,Preto,,,,,14:10#Black EU Plug,0.0,shopify,continue,dsers-fulfillment-service,17.28,17.28,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc02f45ac8b6845e883e570a840243d64F.jpg?v=1692642152,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sde5e094b1905411a9861aac5f4210257Y.jpg?v=1692642152,kg,,86.08,true,true,,,active
copo-portatil-de-refrigeracao-rapida,,,,,,,,,Branco,,,,,14:94#White EU Plug,0.0,shopify,continue,dsers-fulfillment-service,17.30,17.30,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S9ec0b6d996be49d6bb776ff07c48af63l.jpg?v=1692642152,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb9ae1d5835374faebca45f508a0b484dZ.jpg?v=1692642152,kg,,86.18,,,,,
copo-portatil-de-refrigeracao-rapida,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sde5e094b1905411a9861aac5f4210257Y.jpg?v=1692642152,3,,,,,,,,,,,,,,,,,,,,,,,,
copo-portatil-de-refrigeracao-rapida,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb9ae1d5835374faebca45f508a0b484dZ.jpg?v=1692642152,4,,,,,,,,,,,,,,,,,,,,,,,,
copo-portatil-de-refrigeracao-rapida,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S78f48b5dba5246eb96f0a46e658b66037.jpg?v=1692642152,5,,,,,,,,,,,,,,,,,,,,,,,,
copo-portatil-de-refrigeracao-rapida,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S6f7fb67c5b4240b4b92c2ab447237fc9a.jpg?v=1692642152,6,,,,,,,,,,,,,,,,,,,,,,,,
copo-portatil-de-refrigeracao-rapida,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S6dd9aa8bfc874d0d8f95219e7c64192eA.jpg?v=1692642152,7,,,,,,,,,,,,,,,,,,,,,,,,
copo-portatil-de-refrigeracao-rapida,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sbba30b5bfc6f445c9776128931bf5d55v.jpg?v=1692637494,8,,,,,,,,,,,,,,,,,,,,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,Removedor de Pelos Pet nos Móveis Triangular.,"<img alt="""" src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/RemovedordePelosPetnosMoveisTriangular..png?v=1692642075"">",Loja A-Design,,"","",true,Cor,Laranja,,,,,14:10#Orange;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,5.92,5.92,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S6dbc5bf53fe046aa9e0c875f8efd851ar.jpg?v=1692637479,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9247a43c2092429592c824d168fc85a5C.jpg?v=1692637484,kg,,29.49,true,true,,,active
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,Verde,,,,,14:175#Green;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,5.91,5.91,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9c2755e2732f4231a3440478ed3a4ebfM.jpg?v=1692637480,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9c2755e2732f4231a3440478ed3a4ebfM.jpg?v=1692637480,kg,,29.44,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,Rosa,,,,,14:1052#Pink;200007763:201336100,0.0,shopify,continue,dsers-fulfillment-service,5.91,5.91,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9247a43c2092429592c824d168fc85a5C.jpg?v=1692637484,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S21f1200e6df9498cb8f14a472bac11d2G.jpg?v=1692637488,kg,,29.44,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S21f1200e6df9498cb8f14a472bac11d2G.jpg?v=1692637488,4,,,,,,,,,,,,,,,,,,,,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9468fd0183a34fd8be025bfc3805f38av.jpg?v=1692637491,5,,,,,,,,,,,,,,,,,,,,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S34cc56809f9b4693a169d4e64e5b67429.jpg?v=1692637496,6,,,,,,,,,,,,,,,,,,,,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sda4987a6b1814d5980ff4b4c57b32cdbj.jpg?v=1692637500,7,,,,,,,,,,,,,,,,,,,,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scba2eb66341448959f3aed13e6ffa77c4.jpg?v=1692637504,8,,,,,,,,,,,,,,,,,,,,,,,,
removedor-de-pelos-pet-nos-moveis-triangular,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S724ee328698a4ad98ba7e7857d8588a8x.jpg?v=1692637508,9,,,,,,,,,,,,,,,,,,,,,,,,
quadro-trippy-em-tapecaria,Quadro Trippy em Tapeçaria.,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/QuadroTrippyemTapecaria..png?v=1692642011"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/QuadroTrippyemTapecaria..png?v=1692642011"">",Loja A-Design,,"","",true,Modelo,01,Size,100x75cm,,,14:202530806#01;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Se900052d8bc34db49031da3cb2bd7a396.jpg?v=1692637481,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scc13d85039174b948b4c25d65aeb428bo.jpg?v=1692637510,kg,,24.21,true,true,,,active
quadro-trippy-em-tapecaria,,,,,,,,,02,,100x75cm,,,14:202530807#02;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8fea1dd81086443ea89fb8a5a26e8cb5D.jpg?v=1692637483,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb8520ec7990d43bc8b13c7020335e766T.jpg?v=1692637505,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,03,,100x75cm,,,14:202530808#03;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc05f98b0bef04611a85aaa8e1ece42eeI.jpg?v=1692637488,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8fea1dd81086443ea89fb8a5a26e8cb5D.jpg?v=1692637483,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,04,,100x75cm,,,14:202530809#04;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8f97f69749d44088893816b7e887b94dx.jpg?v=1692637492,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4c64ab9960284a54a84e4995b4c2e0faV.jpg?v=1692637508,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,05,,100x75cm,,,14:202530810#05;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd199d7ad44334d539ecd89b2ff5993f9O.jpg?v=1692637494,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S76c3f3db5acd4c1dbf85b2f5cb778774Z.jpg?v=1692637501,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,06,,100x75cm,,,14:202530811#06;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd4aa64ee764d40929e4e890a392cdd73n.jpg?v=1692637497,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5b96c2dc29004cf684a7864943b31f90h.jpg?v=1692637512,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,07,,100x75cm,,,14:202530812#07;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd773d39601614ed98608b50dd6153a31I.jpg?v=1692637499,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd4aa64ee764d40929e4e890a392cdd73n.jpg?v=1692637497,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,08,,100x75cm,,,14:202530813#08;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S76c3f3db5acd4c1dbf85b2f5cb778774Z.jpg?v=1692637501,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd773d39601614ed98608b50dd6153a31I.jpg?v=1692637499,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,09,,100x75cm,,,14:201724826#09;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S24486d8bfac7458baee5dac02efcb5038.jpg?v=1692637503,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc05f98b0bef04611a85aaa8e1ece42eeI.jpg?v=1692637488,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,20,,100x75cm,,,14:200572152#20;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb8520ec7990d43bc8b13c7020335e766T.jpg?v=1692637505,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd199d7ad44334d539ecd89b2ff5993f9O.jpg?v=1692637494,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,21,,100x75cm,,,14:200013902#21;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4c64ab9960284a54a84e4995b4c2e0faV.jpg?v=1692637508,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc9a7f71e8d81430fb9c3d7d321194f4cz.jpg?v=1692637514,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,22,,100x75cm,,,14:200006151#22;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scc13d85039174b948b4c25d65aeb428bo.jpg?v=1692637510,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S24486d8bfac7458baee5dac02efcb5038.jpg?v=1692637503,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,23,,100x75cm,,,14:200006152#23;5:534680922#100x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.86,4.86,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5b96c2dc29004cf684a7864943b31f90h.jpg?v=1692637512,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8f97f69749d44088893816b7e887b94dx.jpg?v=1692637492,kg,,24.21,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,01,,150x100cm,,,14:202530806#01;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc9a7f71e8d81430fb9c3d7d321194f4cz.jpg?v=1692637514,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scc13d85039174b948b4c25d65aeb428bo.jpg?v=1692637510,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,02,,150x100cm,,,14:202530807#02;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9dd635cae50f445da1e2f1d82acd79a5B.jpg?v=1692637517,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb8520ec7990d43bc8b13c7020335e766T.jpg?v=1692637505,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,03,,150x100cm,,,14:202530808#03;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4c6da96522994d10b6ba84b351219dcay.jpg?v=1692637519,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8fea1dd81086443ea89fb8a5a26e8cb5D.jpg?v=1692637483,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,04,,150x100cm,,,14:202530809#04;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S1034d39404d145bc8af2a718f4b65c6fy.jpg?v=1692637521,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4c64ab9960284a54a84e4995b4c2e0faV.jpg?v=1692637508,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,05,,150x100cm,,,14:202530810#05;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sf8a3f23fc30940558a9ab3b1c75e65efh.jpg?v=1692637524,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S76c3f3db5acd4c1dbf85b2f5cb778774Z.jpg?v=1692637501,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,06,,150x100cm,,,14:202530811#06;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb83bd3244a1c4750b20ed739ef49fc32H.jpg?v=1692637526,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5b96c2dc29004cf684a7864943b31f90h.jpg?v=1692637512,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,07,,150x100cm,,,14:202530812#07;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd4aa64ee764d40929e4e890a392cdd73n.jpg?v=1692637497,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,08,,150x100cm,,,14:202530813#08;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd773d39601614ed98608b50dd6153a31I.jpg?v=1692637499,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,09,,150x100cm,,,14:201724826#09;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc05f98b0bef04611a85aaa8e1ece42eeI.jpg?v=1692637488,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,20,,150x100cm,,,14:200572152#20;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd199d7ad44334d539ecd89b2ff5993f9O.jpg?v=1692637494,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,21,,150x100cm,,,14:200013902#21;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc9a7f71e8d81430fb9c3d7d321194f4cz.jpg?v=1692637514,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,22,,150x100cm,,,14:200006151#22;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S24486d8bfac7458baee5dac02efcb5038.jpg?v=1692637503,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,23,,150x100cm,,,14:200006152#23;5:1796753673#150x100cm,0.0,shopify,continue,dsers-fulfillment-service,6.75,6.75,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8f97f69749d44088893816b7e887b94dx.jpg?v=1692637492,kg,,33.62,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,01,,85x75cm,,,14:202530806#01;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Scc13d85039174b948b4c25d65aeb428bo.jpg?v=1692637510,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,02,,85x75cm,,,14:202530807#02;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb8520ec7990d43bc8b13c7020335e766T.jpg?v=1692637505,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,03,,85x75cm,,,14:202530808#03;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8fea1dd81086443ea89fb8a5a26e8cb5D.jpg?v=1692637483,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,04,,85x75cm,,,14:202530809#04;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4c64ab9960284a54a84e4995b4c2e0faV.jpg?v=1692637508,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,05,,85x75cm,,,14:202530810#05;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S76c3f3db5acd4c1dbf85b2f5cb778774Z.jpg?v=1692637501,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,06,,85x75cm,,,14:202530811#06;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5b96c2dc29004cf684a7864943b31f90h.jpg?v=1692637512,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,07,,85x75cm,,,14:202530812#07;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd4aa64ee764d40929e4e890a392cdd73n.jpg?v=1692637497,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,08,,85x75cm,,,14:202530813#08;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd773d39601614ed98608b50dd6153a31I.jpg?v=1692637499,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,09,,85x75cm,,,14:201724826#09;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc05f98b0bef04611a85aaa8e1ece42eeI.jpg?v=1692637488,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,20,,85x75cm,,,14:200572152#20;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sd199d7ad44334d539ecd89b2ff5993f9O.jpg?v=1692637494,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,21,,85x75cm,,,14:200013902#21;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc9a7f71e8d81430fb9c3d7d321194f4cz.jpg?v=1692637514,kg,,22.77,,,,,
quadro-trippy-em-tapecaria,,,,,,,,,22,,85x75cm,,,14:200006151#22;5:201446767#85x75cm,0.0,shopify,continue,dsers-fulfillment-service,4.57,4.57,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S24486d8bfac7458baee5dac02efcb5038.jpg?v=1692637503,kg,,22.77,,,,,
